VARIABLES="Period (s)" "|Fx| (N/m)" "|Fy| (N/m)" "|Fz| (N/m)" "|Cx| (N)" "|Cy| (N)" "|Cz| (N)" "ang(Fx) (°)" "ang(Fy) (°)" "ang(Fz) (°)" "ang(Cx) (°)" "ang(Cy) (°)" "ang(Cz) (°)"
Zone t="Corps  1"
Zone t="Diffraction force - beta =   0.000 deg",I=   100,F=POINT
 1.8600  0.267045E+06  0.761052E-01  0.311064E+06  0.910587E+00  0.286645E+07  0.605592E-07 *******    0.33 *******   15.00 *******    0.00
  -34.55   58.66 -262.91   85.37 -248.58  -79.81
 -240.34  -92.33  -82.93 -203.46 -240.13   41.59
 1.8800  0.282274E+06  0.219285E-01  0.301161E+06  0.153123E+00  0.277164E+07  0.684175E-07 *******    0.20 *******   35.77 *******    0.00
  -30.30   86.55 -258.42 -130.10 -243.79  -46.03
 -234.69 -178.80  -76.56   83.36 -234.52 -236.71
 1.9000  0.333890E+06  0.315030E-01  0.293566E+06  0.418977E+00  0.272562E+07  0.365366E-07 *******    0.03 *******   26.35 *******    0.00
  -25.56 -253.81 -253.45  -98.21 -238.42   67.52
 -228.30  -91.08  -70.09 -129.37 -228.13   21.48
 1.9200  0.435476E+06  0.805318E-01  0.286514E+06  0.288896E+00  0.276609E+07  0.480378E-07 *******    0.26 *******   18.61 *******    0.00
  -23.94 -192.46 -248.11   63.23 -233.17 -260.51
 -222.72 -126.17  -64.89 -256.10 -222.56 -222.68
